id,name,rarity,type,nation,icon_url
32200,155mm 3연장포,R,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32200.webp
32220,155mm 3연장포,SR,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32200.webp
32240,155mm 3연장포,SSR,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32200.webp
32260,시제형 155mm 3연장포改,SSR,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32260.webp
32300,152mm 연장포,N,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32300.webp
32320,152mm 연장포,R,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32300.webp
32340,152mm 연장포,SR,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32300.webp
32360,시제형 150mm 3연장 5식 고각포,SSR,함포(경순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/32360.webp
33000,203mm 연장포,N,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33000.webp
33020,203mm 연장포,R,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33000.webp
33040,203mm 연장포,SR,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33000.webp
33060,시제형 203mm 연장포 (3호),SSR,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33060.webp
33080,203mm 연장포改,SR,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33080.webp
33100,시제형 3연장 310mm 포,SSR,함포 (포켓 전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33100.webp
33120,시제형 203mm/55 3연장포,UR,함포(중순),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/33120.webp
34020,356mm 연장포,N,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34000.webp
34040,356mm 연장포,R,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34000.webp
34060,356mm 비식 연장포,R,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34060.webp
34100,410mm 연장포,N,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34100.webp
34120,410mm 연장포,R,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34100.webp
34140,410mm 연장포,SR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34100.webp
34160,410mm 연장포 (삼식탄),SSR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34100.webp
34180,시제형 410mm 3연장포,SSR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34180.webp
34200,460mm 3연장포,SR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34200.webp
34220,460mm 3연장포,SSR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34200.webp
34240,460mm 3연장포,UR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34200.webp
34300,410mm 연장포改,SR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34300.webp
34320,시제형 410mm 연장포 mod.A,SSR,함포(전함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/34320.webp
35020,610mm 연장 어뢰,N,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35000.webp
35040,610mm 연장 어뢰,R,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35000.webp
35100,610mm 3연장 어뢰,N,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35100.webp
35120,610mm 3연장 어뢰,R,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35100.webp
35140,610mm 3연장 어뢰,SR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35100.webp
35160,3연장 610mm 어뢰改,SR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35160.webp
35200,610mm 4연장 어뢰,R,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35200.webp
35220,610mm 4연장 어뢰,SR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35200.webp
35240,610mm 4연장 어뢰,SSR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35200.webp
35260,4연장 610mm 어뢰改,SSR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35260.webp
35280,시제형 610mm 4연장 어뢰 (순양함용),SSR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35280.webp
35300,610mm 5연장 어뢰,SR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35300.webp
35320,610mm 5연장 어뢰,SSR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35300.webp
35340,610mm 5연장 어뢰,UR,어뢰,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35300.webp
35400,잠수함용 92식 중어뢰,N,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35400.webp
35420,잠수함용 92식 중어뢰,R,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35400.webp
35440,잠수함용 92식 중어뢰,SR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35400.webp
35460,잠수함용 92식 어뢰改,SR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35460.webp
35500,잠수함용 95식 산소 어뢰,R,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35500.webp
35520,잠수함용 95식 산소 어뢰,SR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35500.webp
35540,잠수함용 95식 산소 어뢰,SSR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35500.webp
35560,잠수함용 96식 산소 어뢰,SSR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35560.webp
35580,잠수함용 95식 산소 어뢰改,UR,어뢰(잠수함),IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/35580.webp
36120,25mm 대공 기관총,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36100.webp
36140,25mm 대공 기관총,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36100.webp
36200,25mm 연장 대공 기관총,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36200.webp
36220,25mm 연장 대공 기관총,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36200.webp
36240,25mm 연장 대공 기관총,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36200.webp
36300,25mm 3연장 대공 기관총,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36300.webp
36320,25mm 3연장 대공 기관총,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36300.webp
36340,25mm 3연장 대공 기관총,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36300.webp
36360,96식 25mm 3연장 폭풍피격기포,SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36360.webp
36400,비식 40mm 연장 기관포,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36400.webp
36420,비식 40mm 연장 기관포,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36400.webp
36440,비식 40mm 연장 기관포,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36400.webp
36500,76mm 고사포,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36500.webp
36520,76mm 고사포,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36500.webp
36540,76mm 고사포,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36500.webp
36560,100mm 연장 고사포,SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36560.webp
36580,80mm 고사포,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36580.webp
36600,127mm 연장 고사포,N,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36600.webp
36620,127mm 연장 고사포,R,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36600.webp
36640,127mm 연장 고사포,SR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36600.webp
36660,127mm 연장 고각포改,SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36660.webp
36700,시제형 5식 40mm 고사기관포,SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36700.webp
36720,127mm 연장 고각포改(시한 신관),SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36720.webp
36740,80mm 연장 98식 고각포,SSR,대공포,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/36740.webp
37020,96식 함상전투기,N,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37000.webp
37040,96식 함상전투기,R,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37000.webp
37100,제로센 21형,N,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37100.webp
37120,제로센 21형,R,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37100.webp
37140,제로센 21형,SR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37100.webp
37160,제로 32모델,SR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37160.webp
37200,제로센 52형,R,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37200.webp
37220,제로센 52형,SR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37200.webp
37240,제로센 52형,SSR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37200.webp
37300,렛푸,R,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37300.webp
37320,렛푸,SR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37300.webp
37340,렛푸,SSR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37300.webp
37400,시덴改二,SSR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37400.webp
37420,2식 수상전투기,SR,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37420.webp
37440,카와니시 N1K 쿄후,SR,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37440.webp
37460,시제형 시덴改四,SSR,전투기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/37460.webp
38020,97식 함상뇌격기,N,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38000.webp
38040,97식 함상뇌격기,R,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38000.webp
38060,97식 함상공격기改,R,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38060.webp
38100,텐잔,N,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38100.webp
38120,텐잔,R,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38100.webp
38140,텐잔,SR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38100.webp
38160,텐잔改,SR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38160.webp
38200,류세이,R,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38200.webp
38220,류세이,SR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38200.webp
38240,류세이,SSR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38200.webp
38260,류세이·改,SSR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38260.webp
38300,시제형 사이운,SSR,뇌격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/38300.webp
39000,99식 함상폭격기,N,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39000.webp
39020,99식 함상폭격기,R,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39000.webp
39040,99식 함상폭격기,SR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39000.webp
39060,99식 함상폭격기改,SR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39060.webp
39100,스이세이,R,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39100.webp
39120,스이세이,SR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39100.webp
39140,스이세이,SSR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39100.webp
39160,스이세이 12형A,SSR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39160.webp
39200,즈이운,N,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39200.webp
39220,즈이운,R,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39200.webp
39240,즈이운,SR,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39200.webp
39300,세이란,SR,수상기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39300.webp
39320,스이세이 21형,SSR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39320.webp
39340,시제 함재형 텐라이,UR,폭격기,IJN,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/39340.webp
41020,127mm 단장포,N,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41000.webp
41040,127mm 단장포,R,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41000.webp
41060,연장포 127mm KM40 주포,SR,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41060.webp
41100,128mm SKC/41 연장 양용포,N,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41100.webp
41120,128mm SKC/41 연장 양용포,R,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41100.webp
41140,128mm SKC/41 연장 양용포,SR,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41100.webp
41160,연장포 128mm SKC41 고평양용포改,SSR,함포(구축),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/41160.webp
42000,150mm SKC/28 단장포,N,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42000.webp
42020,150mm SKC/28 단장포,R,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42000.webp
42040,150mm SKC/28 단장포,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42000.webp
42060,연장포 SKC28식 150mm 부포,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42060.webp
42080,시제형 연장 SKC28식 150mm 주포改,SSR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42080.webp
42100,150mm SKC/25 3연장포,N,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42100.webp
42120,150mm SKC/25 3연장포,R,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42100.webp
42140,150mm SKC/25 3연장포,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42100.webp
42160,150mm SKC/25 3연장포改,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42160.webp
42200,150mm TbtsKC/36 연장포,N,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42200.webp
42220,150mm TbtsKC/36 연장포,R,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42200.webp
42240,150mm TbtsKC/36 연장포,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42200.webp
42300,단장 TbtsKC 36식 150mm 주포,N,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42300.webp
42340,단장 TbtsKC36식 150mm 주포,SR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42300.webp
42360,시제형 150mm Tbts KC 42T식 연장포,SSR,함포(경순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/42360.webp
43000,203mm SKC 연장포,R,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43000.webp
43020,203mm SKC 연장포,SR,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43000.webp
43040,203mm SKC 연장포,SSR,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43000.webp
43060,시제형 203mm SKC 3연장포,SSR,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43060.webp
43080,2연장 203mm SKC 주포改,SSR,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43080.webp
43100,283mm SKC/28 3연장포,N,함포 (포켓 전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43100.webp
43120,283mm SKC/28 3연장포,R,함포 (포켓 전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43100.webp
43140,283mm SKC/28 3연장포,SR,함포 (포켓 전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43100.webp
43160,시제형 203mm SKC 3연장포改,UR,함포(중순),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/43160.webp
44000,283mm SKC/34 3연장포,N,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44000.webp
44020,283mm SKC/34 3연장포,R,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44000.webp
44040,283mm SKC/34 3연장포,SR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44000.webp
44100,380mm SKC 연장포,R,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44100.webp
44120,380mm SKC 연장포,SR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44100.webp
44140,380mm SKC 연장포,SSR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44100.webp
44200,시제형 406mm SKC 연장포,SSR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44200.webp
44300,시제형 305mm SKC39 3연장포,SSR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44300.webp
44320,시제형 305mm 4연장포 SKC39,UR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44320.webp
44400,시제형 3연장 305mm SKC39 주포(대형순양함용),SSR,함포 (포켓 전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44400.webp
44420,시제형 283mm/54.5 3연장포 ,SSR,함포 (포켓 전함),HNLMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44420.webp
44500,시제형 380mm SKC 3연장포,SSR,함포(전함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/44500.webp
45000,533mm 3연장 자기 어뢰,N,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45000.webp
45020,533mm 3연장 자기 어뢰,R,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45000.webp
45040,533mm 3연장 자기 어뢰,SR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45000.webp
45100,533mm 4연장 자기 어뢰,R,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45100.webp
45120,533mm 4연장 자기 어뢰,SR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45100.webp
45140,533mm 4연장 자기 어뢰,SSR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45100.webp
45160,533mm 4연장 자기 어뢰改,SSR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45160.webp
45200,533mm 5연장 자기 어뢰,SR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45200.webp
45220,533mm 5연장 자기 어뢰,SSR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45200.webp
45240,533mm 5연장 자기 어뢰,UR,어뢰,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45200.webp
45300,잠수함용 G7a 어뢰,N,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45300.webp
45320,잠수함용 G7a 어뢰,R,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45300.webp
45340,잠수함용 G7a 어뢰,SR,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45300.webp
45400,잠수함용 G7e 음향 유도 어뢰,R,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45400.webp
45420,잠수함용 G7e 음향 유도 어뢰,SR,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45400.webp
45440,잠수함용 G7e 음향 유도 어뢰,SSR,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45400.webp
45460,잠수함용 G7e 어뢰改,UR,어뢰(잠수함),KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/45460.webp
46020,20mm 4연장 MG 기관포,N,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46000.webp
46040,20mm 4연장 MG 기관포,R,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46000.webp
46060,연장포 88mm SKC32 고사포,SR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46060.webp
46120,37mm 기관포,N,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46100.webp
46140,37mm 기관포,R,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46100.webp
46200,37mm 연장 기관포,N,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46200.webp
46220,37mm 연장 기관포,R,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46200.webp
46240,37mm 연장 기관포,SR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46200.webp
46260,연장 37mm Flak M43 기관총,SR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46260.webp
46300,105mm SKC 연장 고사포,R,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46300.webp
46320,105mm SKC 연장 고사포,SR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46300.webp
46340,105mm SKC 연장 고사포,SSR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46300.webp
46360,연장 105mmSKC 고사포 개조형,SSR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46360.webp
46380,105mm SKC 연장 고각포 개수(시한 신관),SSR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46380.webp
46400,시제형 4연장 30mm 기관포,SSR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46400.webp
46420,시제형 55mm Gerät 58 대공포,SSR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46420.webp
46440,40mm Flak28 기관총,SR,대공포,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/46440.webp
47000,BF-109T 함상전투기,N,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47000.webp
47020,BF-109T 함상전투기,R,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47000.webp
47040,BF-109T 함상전투기,SR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47000.webp
47060,Ar-197 함상 전투기,R,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47060.webp
47080,시제형 함상 FW-190 A-5,SR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47080.webp
47100,Me-155A 함상전투기,R,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47100.webp
47120,Me-155A 함상전투기,SR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47100.webp
47140,Me-155A 함상전투기,SSR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47100.webp
47160,시제 함재형 BF-109G,SSR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47160.webp
47180,시제형 FW-190 A-6/R6 (함재기형),SSR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47180.webp
47200,시제형 함상식 FW-190 G-3/R1,SSR,전투기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/47200.webp
48000,Ar-195 함상 뇌격기,R,뇌격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/48000.webp
48020,Fi-167 함상 뇌격기,SR,뇌격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/48020.webp
48040,Ju-87 D-4,SSR,뇌격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/48040.webp
48060,FW-190 F-8/U2,SSR,뇌격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/48060.webp
49000,Ju-87C 급강하폭격기,N,폭격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/49000.webp
49020,Ju-87C 급강하폭격기,R,폭격기,KMS,https://raw.githubusercontent.com/JforPlay/data_for_toy/main/equips/49000.webp
