id,reason,name,image_url,아이웨어,자세,방향,강조부위,머리색,머리 다중색,눈색,수인특징
303113,충돌,봄의 수련,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303113%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,금색,없음
303114,충돌,학교 로맨티카,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303114%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
303115,충돌,집중 최고조,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303115%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,없음
303116,충돌,파마함술 -신호-,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303116%2Fpainting.png,없음,서기,정면,없음,갈색,단색,금색,없음
303117,충돌,무인의 「심법」 소양,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303117%2Fpainting.png,없음,서기,정면,없음,흑발,단색,갈색,없음
303118,충돌,신호의 풍화,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303118%2Fpainting.png,없음,서기,정면,없음,흑발,단색,갈색,없음
303120,충돌,아타고,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303120%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,갈색,동물귀
303121,충돌,한여름의 행진곡,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303121%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,동물귀
303122,충돌,겨울의 풍물시,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303122%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,동물귀
303123,충돌,학교 트로이메라이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303123%2Fpainting.png,없음,앉기·무릎꿇기,후면,발바닥,흑발,단색,금색,동물귀
303124,충돌,최절정 속도,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303124%2Fpainting.png,없음,엎드리기,정면,없음,흑발,단색,갈색,동물귀
303125,충돌,달밤의 늑대 누나,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303125%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,"동물귀, 꼬리"
303128,충돌,새하얀 약속,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303128%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,동물귀
303140,충돌,초카이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303140%2Fpainting.png,없음,서기,정면,없음,흑발,단색,갈색,없음
303141,충돌,평온해지는 가게,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303141%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,금색,없음
303142,충돌,하드 시프,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303142%2Fpainting.png,없음,서기,정면,겨드랑이,흑발,단색,금색,"동물귀, 꼬리"
303170,충돌,스즈야,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303170%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,뿔
303172,충돌,미드나이트 케어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303172%2Fpainting.png,없음,엎드리기,정면,없음,흑발,그라데이션,금색,없음
303180,충돌,쿠마노,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303180%2Fpainting.png,없음,서기,정면,없음,금발,단색,보라,"뿔, 꼬리"
303181,충돌,Fancy Wave,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303181%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,금발,단색,보라,없음
303182,충돌,격투☆조커 파티,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303182%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,금발,단색,보라,없음
303183,충돌,천일야화의 소원,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303183%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,금발,브릿지,보라,없음
303190,충돌,운젠,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303190%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,보라,없음
303191,충돌,푸른 바다의 물놀이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303191%2Fpainting.png,없음,눕기,정면,겨드랑이,은발·백발,브릿지,보라,없음
303192,충돌,만선집회,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303192%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,보라,없음
303200,충돌,아사마,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303200%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,은색·회색,없음
303201,충돌,요괴의 밤에 피어나,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F303201%2Fpainting.png,없음,눕기,정면,발바닥,흑발,단색,은색·회색,없음
304040,충돌,키리시마,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304040%2Fpainting.png,없음,서기,정면,없음,보라,단색,보라,없음
304041,충돌,방과후의 포격 타임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304041%2Fpainting.png,안경,서기,정면,없음,보라,단색,보라,뿔
304042,충돌,여름의 대담한 시도,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304042%2Fpainting.png,선글라스,서기,정면,없음,보라,단색,보라,없음
304043,충돌,제멋대로 반짝이는 별,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304043%2Fpainting.png,없음,서기,정면,없음,보라,단색,보라,없음
304044,충돌,아치묵향,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304044%2Fpainting.png,없음,눕기,정면,발바닥,보라,단색,보라,없음
304050,충돌,아마기,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304050%2Fpainting.png,없음,서기,정면,없음,갈색,그라데이션,보라,"동물귀, 꼬리"
304051,충돌,주수정연,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304051%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,그라데이션,보라,"동물귀, 꼬리"
304052,충돌,붉은 솔개의 휴식,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F304052%2Fpainting.png,없음,눕기,정면,없음,갈색,단색,보라,"동물귀, 꼬리"
305010,충돌,후소,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305010%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,청색,동물귀
305011,충돌,봄의 축복,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305011%2Fpainting.png,없음,서기,정면,없음,흑발,단색,청색,동물귀
305012,충돌,폭신폭신 내조,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305012%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,그라데이션,청색,동물귀
305018,충돌,그대 색깔로 물들어,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305018%2Fpainting.png,없음,서기,정면,없음,흑발,단색,청색,"동물귀, 꼬리"
305019,충돌,후소·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305019%2Fpainting.png,없음,서기,정면,겨드랑이,흑발,단색,보라,동물귀
305020,충돌,야마시로,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305020%2Fpainting.png,없음,서기,정면,없음,흑발,단색,보라,동물귀
305021,충돌,여름의 대작전?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305021%2Fpainting.png,없음,서기,정면,겨드랑이,흑발,단색,보라,"동물귀, 꼬리"
305022,충돌,성야의 대작전(?),https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305022%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,적색,없음
305023,충돌,연회복을 입은 검은고양이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305023%2Fpainting.png,없음,서기,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
305025,충돌,휴일의 공세!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305025%2Fpainting.png,없음,서기,정면,발바닥,흑발,단색,적색,"동물귀, 꼬리"
305026,충돌,모퉁이 공세！,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305026%2Fpainting.png,없음,서기,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
305028,충돌,백무구 대작전?!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305028%2Fpainting.png,없음,서기,정면,없음,흑발,단색,적색,없음
305029,충돌,야마시로·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305029%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,적색,동물귀
305030,충돌,이세,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305030%2Fpainting.png,없음,서기,정면,없음,적발,단색,금색,"동물귀, 꼬리"
305039,충돌,이세·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305039%2Fpainting.png,없음,서기,정면,없음,적발,단색,적색,"동물귀, 꼬리"
305040,충돌,휴가,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305040%2Fpainting.png,없음,서기,정면,겨드랑이,은발·백발,단색,금색,꼬리
305049,충돌,휴가·改,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305049%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,적색,"동물귀, 꼬리"
305050,충돌,나가토,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305050%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305051,충돌,여우의 휴식,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305051%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,단색,금색,"동물귀, 꼬리"
305052,충돌,여우의 빛나는 후리소데,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305052%2Fpainting.png,없음,엎드리기,정면,발바닥,흑발,단색,금색,"동물귀, 꼬리"
305053,충돌,여우의 여가 시간,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305053%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,"동물귀, 꼬리"
305054,충돌,여우의 연회복,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305054%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,흑발,브릿지,금색,동물귀
305055,충돌,여우의 결연,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305055%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,흑발,단색,금색,동물귀
305058,충돌,여우의 백장속,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305058%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,동물귀
305060,충돌,무츠,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305060%2Fpainting.png,없음,서기,정면,겨드랑이,흑발,단색,금색,동물귀
305061,충돌,전국 풍운의 소녀,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305061%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,동물귀
305062,충돌,실수의 본보기?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305062%2Fpainting.png,없음,엎드리기,정면,발바닥,흑발,단색,금색,"동물귀, 꼬리"
305080,충돌,토사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305080%2Fpainting.png,없음,서기,정면,없음,은발·백발,단색,보라,꼬리
305081,충돌,나루코 코나츠,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305081%2Fpainting.png,선글라스,앉기·무릎꿇기,정면,겨드랑이,은발·백발,그라데이션,보라,없음
305082,충돌,물결 위에 핀 남색 꽃,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305082%2Fpainting.png,없음,서기,후면,없음,은발·백발,단색,갈색,뿔
305100,충돌,무사시,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305100%2Fpainting.png,없음,서기,정면,없음,보라,단색,보라,없음
305101,충돌,보랏빛 달그림자,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305101%2Fpainting.png,없음,눕기,정면,없음,흑발,브릿지,금색,없음
305102,충돌,자색 토끼의 스나이핑 게임,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305102%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,브릿지,금색,"꼬리, 동물귀"
305108,충돌,등나무 꽃의 무결한 마음,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305108%2Fpainting.png,없음,서기,후면,없음,흑발,단색,금색,"동물귀, 꼬리"
305110,충돌,미카사,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305110%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305111,충돌,벚꽃 도시의 바람,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305111%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305112,충돌,벚꽃놀이 가기 좋은 날,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305112%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305113,충돌,정신수양의 휴일,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305113%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,금색,없음
305114,충돌,대선배는 대접 중,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305114%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305115,충돌,쪽빛 미녀,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305115%2Fpainting.png,없음,서기,후면,없음,갈색,단색,금색,없음
305118,충돌,무구함상,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305118%2Fpainting.png,없음,서기,정면,없음,흑발,단색,금색,없음
305120,충돌,키이,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305120%2Fpainting.png,없음,서기,후면,없음,흑발,그라데이션,청색,없음
305121,충돌,물가의 유혹,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305121%2Fpainting.png,없음,앉기·무릎꿇기,정면,겨드랑이,흑발,단색,청색,동물귀
305130,충돌,오와리,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305130%2Fpainting.png,없음,서기,정면,없음,금발,단색,금색,없음
305131,충돌,샤이니 플라워,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305131%2Fpainting.png,없음,앉기·무릎꿇기,후면,없음,은발·백발,단색,금색,뿔
305132,충돌,나의 소원은 사랑,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305132%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,은발·백발,단색,금색,뿔
305140,충돌,스루가,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305140%2Fpainting.png,없음,서기,정면,없음,흑발,그라데이션,보라,없음
305141,충돌,백화경운,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305141%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,보라,뿔
305142,충돌,우연히 마주친 우등생,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305142%2Fpainting.png,안경,서기,정면,없음,보라,그라데이션,보라,동물귀
305143,충돌,"""달갑지 않은"" 성야제",https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305143%2Fpainting.png,없음,서기,정면,없음,흑발,그라데이션,보라,없음
305160,충돌,오미,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305160%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,흑발,단색,적색,"동물귀, 꼬리"
305161,충돌,탈출 실패…?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F305161%2Fpainting.png,없음,엎드리기,후면,발바닥,흑발,단색,적색,없음
306040,충돌,즈이호,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306040%2Fpainting.png,없음,서기,정면,없음,흑발,단색,갈색,없음
306041,충돌,작은 새와 행복의 풍선,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306041%2Fpainting.png,없음,서기,후면,없음,갈색,단색,갈색,없음
306060,충돌,류조,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306060%2Fpainting.png,없음,서기,정면,겨드랑이,분홍,단색,녹색,"동물귀, 꼬리"
306061,충돌,건어물 무사?,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306061%2Fpainting.png,없음,앉기·무릎꿇기,정면,발바닥,분홍,단색,녹색,없음
306062,충돌,방과후 사냥 시간,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306062%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,분홍,단색,녹색,뿔
306063,충돌,강룡 슬라이더!,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306063%2Fpainting.png,없음,앉기·무릎꿇기,정면,없음,분홍,단색,녹색,꼬리
306070,충돌,류호,https://wsrv.nl/?w=400&output=jpg&bg=white&url=https%3A%2F%2Fraw.githubusercontent.com%2FJforPlay%2Fdata_for_toy%2Fmain%2Foutput_expressions%2F306070%2Fpainting.png,없음,서기,정면,없음,흑발,단색,보라,없음
